,mmd Return Against random,Order
13703,0.0,1
13704,-3.0,1
13705,0.0,1
13706,-2.0,1
13707,-3.0,1
13708,-2.0,1
13709,-3.0,1
13710,0.0,1
13711,-4.0,1
13712,4.0,1
13713,2.0,1
13714,0.0,1
13715,-3.0,1
13716,-2.0,1
13717,-5.0,1
13718,0.0,1
13719,0.0,1
13720,0.0,1
13721,0.0,1
13722,0.0,1
13723,-2.0,1
13724,4.0,1
13725,-4.0,1
13726,-6.0,1
13727,-4.0,1
13728,0.0,1
13729,-2.0,1
13730,-2.0,1
13731,0.0,1
13732,0.0,1
13733,-2.0,1
13734,-4.0,1
13735,-4.0,1
13736,-3.0,1
13737,0.0,1
13738,0.0,1
13739,-1.0,1
13740,-1.0,1
13741,-3.0,1
13742,-2.0,1
13743,-2.0,1
13744,0.0,1
13745,0.0,1
13746,-4.0,1
13747,-2.0,1
13748,0.0,1
13749,-4.0,1
13750,0.0,1
13751,-2.0,1
13752,-4.0,1
13753,-1.0,1
13754,0.0,1
13755,-4.0,1
13756,-2.0,1
13757,0.0,1
13758,-3.0,1
13759,-6.0,1
13760,0.0,1
13761,-4.0,1
13762,-4.0,1
13763,-1.0,1
13764,-4.0,1
13765,-4.0,1
13766,0.0,1
13767,2.0,1
13768,4.0,1
13769,4.0,1
13770,-2.0,1
13771,-2.0,1
13772,-4.0,1
13773,-3.0,1
13774,-4.0,1
13775,-2.0,1
13776,-5.0,1
13777,-4.0,1
13778,-4.0,1
13779,-4.0,1
13780,-6.0,1
13781,-7.0,1
13782,-4.0,1
13783,0.0,1
13784,-1.0,1
13785,2.0,1
13786,-2.0,1
13787,4.0,1
13788,-2.0,1
13789,-3.0,1
13790,-4.0,1
13791,-7.0,1
13792,4.0,1
13793,4.0,1
13794,0.0,1
13795,-2.0,1
13796,-2.0,1
13797,-2.0,1
13798,-2.0,1
13799,2.0,1
13800,-2.0,1
13801,0.0,1
13802,0.0,1
13803,-7.0,1
13804,4.0,1
13805,0.0,1
13806,0.0,1
13807,-4.0,1
13808,2.0,1
13809,-4.0,1
13810,-3.0,1
13811,-4.0,1
13812,-2.0,1
13813,-2.0,1
13814,-4.0,1
13815,-4.0,1
13816,-7.0,1
13817,0.0,1
13818,-4.0,1
13819,-4.0,1
13820,-2.0,1
13821,-2.0,1
13822,4.0,1
13823,-3.0,1
13824,-4.0,1
13825,0.0,1
13826,-1.0,1
13827,-4.0,1
13828,-2.0,1
13829,4.0,1
13830,-2.0,1
13831,2.0,1
13832,0.0,1
13833,-2.0,1
13834,-4.0,1
13835,-3.0,1
13836,2.0,1
13837,-2.0,1
13838,-3.0,1
13839,-4.0,1
13840,0.0,1
13841,-4.0,1
13842,-4.0,1
13843,-1.0,1
13844,-2.0,1
13845,-2.0,1
13846,-2.0,1
13847,-2.0,1
13848,-3.0,1
13849,0.0,1
13850,-6.0,1
13851,0.0,1
13852,-3.0,1
13853,-1.0,1
13854,4.0,1
13855,-4.0,1
13856,-2.0,1
13857,0.0,1
13858,-2.0,1
13859,-2.0,1
13860,0.0,1
13861,0.0,1
13862,-6.0,1
13863,2.0,1
13864,-2.0,1
13865,-2.0,1
13866,-2.0,1
13867,-4.0,1
13868,-2.0,1
13869,-2.0,1
13870,4.0,1
13871,-3.0,1
13872,-4.0,1
13873,4.0,1
13874,-4.0,1
13875,-2.0,1
13876,2.0,1
13877,-4.0,1
13878,0.0,1
13879,-1.0,1
13880,-4.0,1
13881,0.0,1
13882,-2.0,1
13883,4.0,1
13884,2.0,1
13885,-2.0,1
13886,4.0,1
13887,0.0,1
13888,0.0,1
13889,0.0,1
13890,-2.0,1
13891,4.0,1
13892,-1.0,1
13893,-6.0,1
13894,-3.0,1
13895,0.0,1
13896,-4.0,1
13897,-4.0,1
13898,0.0,1
13899,-4.0,1
13900,-1.0,1
13901,-4.0,1
13902,-1.0,1
13903,-4.0,1
13904,2.0,1
13905,0.0,1
13906,-1.0,1
13907,-6.0,1
13908,0.0,1
13909,0.0,1
13910,0.0,1
13911,2.0,1
13912,2.0,1
13913,0.0,1
13914,0.0,1
13915,-2.0,1
13916,-4.0,1
13917,4.0,1
13918,-4.0,1
13919,-1.0,1
13920,-2.0,1
13921,2.0,1
13922,2.0,1
13923,-4.0,1
13924,0.0,1
13925,-1.0,1
13926,-2.0,1
13927,-2.0,1
13928,-2.0,1
13929,-6.0,1
13930,0.0,1
13931,-4.0,1
13932,-4.0,1
13933,-2.0,1
13934,-4.0,1
13935,-3.0,1
13936,-4.0,1
13937,0.0,1
13938,0.0,1
13939,0.0,1
13940,-2.0,1
13941,-2.0,1
13942,-2.0,1
13943,2.0,1
13944,0.0,1
13945,0.0,1
13946,-1.0,1
13947,-3.0,1
13948,-4.0,1
13949,0.0,1
13950,-3.0,1
13951,-1.0,1
13952,-4.0,1
13953,-2.0,1
13954,2.0,1
13955,0.0,1
13956,2.0,1
13957,-1.0,1
13958,4.0,1
13959,-1.0,1
13960,-2.0,1
13961,-2.0,1
13962,-3.0,1
13963,4.0,1
13964,4.0,1
13965,-2.0,1
13966,0.0,1
13967,0.0,1
13968,-3.0,1
13969,-2.0,1
13970,-2.0,1
13971,0.0,1
13972,-1.0,1
13973,-2.0,1
13974,-2.0,1
13975,-4.0,1
13976,-7.0,1
13977,0.0,1
13978,-3.0,1
13979,-2.0,1
13980,-1.0,1
13981,-2.0,1
13982,-6.0,1
13983,-4.0,1
13984,0.0,1
13985,-2.0,1
13986,-1.0,1
13987,-6.0,1
13988,0.0,1
13989,0.0,1
13990,-2.0,1
13991,-4.0,1
13992,-2.0,1
13993,0.0,1
13994,-2.0,1
13995,0.0,1
13996,-6.0,1
13997,-1.0,1
13998,-1.0,1
13999,-4.0,1
14000,4.0,0
14001,4.0,0
14002,2.0,0
14003,4.0,0
14004,1.0,0
14005,7.0,0
14006,2.0,0
14007,0.0,0
14008,5.0,0
14009,0.0,0
14010,4.0,0
14011,4.0,0
14012,7.0,0
14013,2.0,0
14014,2.0,0
14015,6.0,0
14016,-2.0,0
14017,4.0,0
14018,2.0,0
14019,2.0,0
14020,-2.0,0
14021,3.0,0
14022,-4.0,0
14023,3.0,0
14024,0.0,0
14025,4.0,0
14026,6.0,0
14027,-4.0,0
14028,4.0,0
14029,2.0,0
14030,-2.0,0
14031,0.0,0
14032,-2.0,0
14033,0.0,0
14034,4.0,0
14035,2.0,0
14036,2.0,0
14037,4.0,0
14038,6.0,0
14039,-2.0,0
14040,-2.0,0
14041,2.0,0
14042,-2.0,0
14043,2.0,0
14044,5.0,0
14045,0.0,0
14046,4.0,0
14047,4.0,0
14048,6.0,0
14049,0.0,0
14050,1.0,0
14051,4.0,0
14052,2.0,0
14053,5.0,0
14054,-4.0,0
14055,0.0,0
14056,4.0,0
14057,6.0,0
14058,2.0,0
14059,0.0,0
14060,-2.0,0
14061,2.0,0
14062,2.0,0
14063,2.0,0
14064,2.0,0
14065,2.0,0
14066,1.0,0
14067,3.0,0
14068,0.0,0
14069,4.0,0
14070,4.0,0
14071,7.0,0
14072,2.0,0
14073,1.0,0
14074,1.0,0
14075,4.0,0
14076,4.0,0
14077,2.0,0
14078,0.0,0
14079,2.0,0
14080,3.0,0
14081,2.0,0
14082,4.0,0
14083,4.0,0
14084,7.0,0
14085,0.0,0
14086,4.0,0
14087,4.0,0
14088,4.0,0
14089,1.0,0
14090,2.0,0
14091,5.0,0
14092,3.0,0
14093,4.0,0
14094,-4.0,0
14095,4.0,0
14096,4.0,0
14097,2.0,0
14098,2.0,0
14099,1.0,0
14100,5.0,0
14101,4.0,0
14102,-4.0,0
14103,3.0,0
14104,0.0,0
14105,0.0,0
14106,0.0,0
14107,0.0,0
14108,2.0,0
14109,5.0,0
14110,2.0,0
14111,0.0,0
14112,4.0,0
14113,1.0,0
14114,5.0,0
14115,2.0,0
14116,3.0,0
14117,0.0,0
14118,0.0,0
14119,4.0,0
14120,3.0,0
14121,2.0,0
14122,2.0,0
14123,2.0,0
14124,4.0,0
14125,-2.0,0
14126,4.0,0
14127,3.0,0
14128,4.0,0
14129,6.0,0
14130,4.0,0
14131,-2.0,0
14132,4.0,0
14133,4.0,0
14134,1.0,0
14135,7.0,0
14136,3.0,0
14137,2.0,0
14138,4.0,0
14139,0.0,0
14140,2.0,0
14141,4.0,0
14142,2.0,0
14143,6.0,0
14144,4.0,0
14145,0.0,0
14146,-2.0,0
14147,2.0,0
14148,2.0,0
14149,2.0,0
14150,2.0,0
14151,2.0,0
14152,2.0,0
14153,4.0,0
14154,2.0,0
14155,2.0,0
14156,0.0,0
14157,0.0,0
14158,7.0,0
14159,0.0,0
14160,1.0,0
14161,-2.0,0
14162,0.0,0
14163,0.0,0
14164,3.0,0
14165,4.0,0
14166,1.0,0
14167,4.0,0
14168,1.0,0
14169,-2.0,0
14170,1.0,0
14171,2.0,0
14172,0.0,0
14173,0.0,0
14174,2.0,0
14175,2.0,0
14176,2.0,0
14177,2.0,0
14178,3.0,0
14179,2.0,0
14180,5.0,0
14181,5.0,0
14182,0.0,0
14183,0.0,0
14184,1.0,0
14185,2.0,0
14186,-2.0,0
14187,2.0,0
14188,2.0,0
14189,4.0,0
14190,-2.0,0
14191,0.0,0
14192,2.0,0
14193,6.0,0
14194,3.0,0
14195,0.0,0
14196,0.0,0
14197,4.0,0
14198,-4.0,0
14199,4.0,0
14200,6.0,0
14201,2.0,0
14202,3.0,0
14203,3.0,0
14204,6.0,0
14205,3.0,0
14206,1.0,0
14207,3.0,0
14208,2.0,0
14209,3.0,0
14210,-2.0,0
14211,6.0,0
14212,1.0,0
14213,2.0,0
14214,0.0,0
14215,3.0,0
14216,4.0,0
14217,0.0,0
14218,-2.0,0
14219,0.0,0
14220,6.0,0
14221,3.0,0
14222,0.0,0
14223,4.0,0
14224,0.0,0
14225,4.0,0
14226,4.0,0
14227,0.0,0
14228,0.0,0
14229,0.0,0
14230,0.0,0
14231,-4.0,0
14232,4.0,0
14233,2.0,0
14234,3.0,0
14235,2.0,0
14236,2.0,0
14237,4.0,0
14238,6.0,0
14239,1.0,0
14240,2.0,0
14241,0.0,0
14242,0.0,0
14243,4.0,0
14244,6.0,0
14245,4.0,0
14246,6.0,0
14247,0.0,0
14248,4.0,0
14249,-4.0,0
14250,2.0,0
14251,2.0,0
14252,2.0,0
14253,3.0,0
14254,6.0,0
14255,4.0,0
14256,4.0,0
14257,0.0,0
14258,4.0,0
14259,-4.0,0
14260,2.0,0
14261,4.0,0
14262,-2.0,0
14263,2.0,0
14264,3.0,0
14265,2.0,0
14266,0.0,0
14267,1.0,0
14268,3.0,0
14269,0.0,0
14270,3.0,0
14271,4.0,0
14272,4.0,0
14273,3.0,0
14274,4.0,0
14275,4.0,0
14276,5.0,0
14277,3.0,0
14278,0.0,0
14279,4.0,0
14280,-2.0,0
14281,2.0,0
14282,0.0,0
14283,1.0,0
14284,2.0,0
14285,2.0,0
14286,-2.0,0
14287,1.0,0
14288,3.0,0
14289,0.0,0
14290,0.0,0
14291,2.0,0
14292,4.0,0
14293,0.0,0
14294,2.0,0
14295,7.0,0
14296,2.0,0
14297,-4.0,0
14298,2.0,0
14299,2.0,0
14300,6.0,0
14301,3.0,0
14302,1.0,0
14303,0.0,0
14304,0.0,0
14305,5.0,0
14306,4.0,0
14307,2.0,0
14308,6.0,0
14309,4.0,0
14310,1.0,0
14311,0.0,0
14312,-4.0,0
14313,4.0,0
14314,2.0,0
14315,1.0,0
14316,-2.0,0
14317,2.0,0
14318,-2.0,0
14319,2.0,0
14320,-4.0,0
14321,0.0,0
14322,0.0,0
14323,2.0,0
14324,0.0,0
14325,0.0,0
14326,3.0,0
14327,0.0,0
14328,3.0,0
14329,4.0,0
14330,3.0,0
14331,6.0,0
14332,2.0,0
14333,2.0,0
14334,2.0,0
14335,2.0,0
14336,5.0,0
14337,2.0,0
14338,2.0,0
14339,0.0,0
14340,0.0,0
14341,6.0,0
14342,3.0,0
14343,6.0,0
14344,2.0,0
14345,2.0,0
14346,4.0,0
14347,4.0,0
14348,0.0,0
14349,2.0,0
14350,2.0,0
14351,4.0,0
14352,-2.0,0
14353,3.0,0
14354,2.0,0
14355,5.0,0
14356,1.0,0
14357,4.0,0
14358,1.0,0
14359,6.0,0
14360,1.0,0
14361,3.0,0
14362,4.0,0
14363,1.0,0
14364,0.0,0
14365,2.0,0
14366,-4.0,0
14367,2.0,0
14368,-2.0,0
14369,1.0,0
14370,1.0,0
14371,1.0,0
14372,4.0,0
14373,3.0,0
14374,3.0,0
14375,0.0,0
14376,2.0,0
14377,2.0,0
14378,1.0,0
14379,4.0,0
14380,0.0,0
14381,4.0,0
14382,6.0,0
14383,3.0,0
14384,0.0,0
14385,2.0,0
14386,2.0,0
14387,4.0,0
14388,5.0,0
14389,2.0,0
14390,0.0,0
14391,4.0,0
14392,2.0,0
14393,0.0,0
14394,0.0,0
14395,1.0,0
14396,0.0,0
14397,2.0,0
14398,5.0,0
14399,4.0,0
14400,0.0,0
14401,6.0,0
14402,4.0,0
14403,4.0,0
14404,1.0,0
14405,2.0,0
14406,2.0,0
14407,6.0,0
14408,2.0,0
14409,1.0,0
14410,4.0,0
14411,-2.0,0
14412,4.0,0
14413,4.0,0
14414,0.0,0
14415,2.0,0
14416,-4.0,0
14417,2.0,0
14418,0.0,0
14419,5.0,0
14420,5.0,0
14421,2.0,0
14422,2.0,0
14423,0.0,0
14424,3.0,0
14425,4.0,0
14426,0.0,0
14427,2.0,0
14428,4.0,0
14429,4.0,0
14430,4.0,0
14431,2.0,0
14432,1.0,0
14433,7.0,0
14434,2.0,0
14435,4.0,0
14436,0.0,0
14437,2.0,0
14438,4.0,0
14439,1.0,0
14440,0.0,0
14441,3.0,0
14442,1.0,0
14443,6.0,0
14444,2.0,0
14445,2.0,0
14446,4.0,0
14447,5.0,0
14448,2.0,0
14449,0.0,0
14450,-2.0,0
14451,1.0,0
14452,0.0,0
14453,6.0,0
14454,0.0,0
14455,4.0,0
14456,0.0,0
14457,0.0,0
14458,2.0,0
14459,4.0,0
14460,2.0,0
14461,0.0,0
14462,4.0,0
14463,4.0,0
14464,2.0,0
14465,4.0,0
14466,0.0,0
14467,4.0,0
14468,0.0,0
14469,4.0,0
14470,2.0,0
14471,6.0,0
14472,2.0,0
14473,2.0,0
14474,3.0,0
14475,0.0,0
14476,1.0,0
14477,7.0,0
14478,4.0,0
14479,3.0,0
14480,2.0,0
14481,0.0,0
14482,2.0,0
14483,0.0,0
14484,0.0,0
14485,4.0,0
14486,6.0,0
14487,4.0,0
14488,2.0,0
14489,0.0,0
14490,7.0,0
14491,4.0,0
14492,2.0,0
14493,0.0,0
14494,0.0,0
14495,2.0,0
14496,1.0,0
14497,-2.0,0
14498,2.0,0
14499,4.0,0
14500,0.0,0
14501,0.0,0
14502,2.0,0
14503,2.0,0
14504,-4.0,0
14505,1.0,0
14506,1.0,0
14507,5.0,0
14508,2.0,0
14509,2.0,0
14510,5.0,0
14511,0.0,0
14512,4.0,0
14513,6.0,0
14514,2.0,0
14515,3.0,0
14516,2.0,0
14517,4.0,0
14518,0.0,0
14519,2.0,0
14520,2.0,0
14521,4.0,0
14522,-4.0,0
14523,0.0,0
14524,2.0,0
14525,4.0,0
14526,-2.0,0
14527,2.0,0
14528,2.0,0
14529,6.0,0
14530,2.0,0
14531,2.0,0
14532,4.0,0
14533,4.0,0
14534,1.0,0
14535,3.0,0
14536,4.0,0
14537,2.0,0
14538,2.0,0
14539,0.0,0
14540,7.0,0
14541,4.0,0
14542,5.0,0
14543,2.0,0
14544,3.0,0
14545,-4.0,0
14546,4.0,0
14547,0.0,0
14548,5.0,0
14549,0.0,0
14550,4.0,0
14551,-2.0,0
14552,7.0,0
14553,4.0,0
14554,1.0,0
14555,2.0,0
14556,6.0,0
14557,0.0,0
14558,-2.0,0
14559,2.0,0
14560,-2.0,0
14561,2.0,0
14562,3.0,0
14563,0.0,0
14564,2.0,0
14565,4.0,0
14566,2.0,0
14567,1.0,0
14568,-4.0,0
14569,2.0,0
14570,2.0,0
14571,4.0,0
14572,0.0,0
14573,0.0,0
14574,0.0,0
14575,0.0,0
14576,2.0,0
14577,2.0,0
14578,2.0,0
14579,0.0,0
14580,2.0,0
14581,-4.0,0
14582,4.0,0
14583,3.0,0
14584,2.0,0
14585,2.0,0
14586,2.0,0
14587,2.0,0
14588,2.0,0
14589,3.0,0
14590,0.0,0
14591,0.0,0
14592,-2.0,0
14593,2.0,0
14594,4.0,0
14595,4.0,0
14596,1.0,0
14597,2.0,0
14598,4.0,0
14599,2.0,0
14600,1.0,0
14601,5.0,0
14602,2.0,0
14603,0.0,0
14604,0.0,0
14605,6.0,0
14606,2.0,0
14607,4.0,0
14608,0.0,0
14609,4.0,0
14610,4.0,0
14611,3.0,0
14612,4.0,0
14613,0.0,0
14614,0.0,0
14615,-2.0,0
14616,4.0,0
14617,1.0,0
14618,0.0,0
14619,3.0,0
14620,2.0,0
14621,7.0,0
14622,4.0,0
14623,-2.0,0
14624,0.0,0
14625,4.0,0
14626,2.0,0
14627,3.0,0
14628,0.0,0
14629,6.0,0
14630,3.0,0
14631,2.0,0
14632,0.0,0
14633,4.0,0
14634,4.0,0
14635,0.0,0
14636,2.0,0
14637,2.0,0
14638,-2.0,0
14639,2.0,0
14640,4.0,0
14641,4.0,0
14642,0.0,0
14643,6.0,0
14644,1.0,0
14645,0.0,0
14646,4.0,0
14647,-2.0,0
14648,7.0,0
14649,0.0,0
14650,0.0,0
14651,3.0,0
14652,1.0,0
14653,1.0,0
14654,6.0,0
14655,4.0,0
14656,0.0,0
14657,3.0,0
14658,3.0,0
14659,4.0,0
14660,2.0,0
14661,2.0,0
14662,2.0,0
14663,2.0,0
14664,4.0,0
14665,2.0,0
14666,2.0,0
14667,2.0,0
14668,4.0,0
14669,-4.0,0
14670,0.0,0
14671,0.0,0
14672,-2.0,0
14673,3.0,0
14674,4.0,0
14675,0.0,0
14676,3.0,0
14677,4.0,0
14678,2.0,0
14679,3.0,0
14680,0.0,0
14681,2.0,0
14682,4.0,0
14683,4.0,0
14684,4.0,0
14685,2.0,0
14686,-4.0,0
14687,2.0,0
14688,2.0,0
14689,1.0,0
14690,4.0,0
14691,2.0,0
14692,2.0,0
14693,3.0,0
14694,6.0,0
14695,0.0,0
14696,-2.0,0
14697,2.0,0
14698,2.0,0
14699,3.0,0
14700,0.0,0
14701,0.0,0
14702,1.0,0
14703,4.0,0
14704,6.0,0
14705,-4.0,0
14706,-2.0,0
14707,-2.0,0
14708,0.0,0
14709,2.0,0
14710,0.0,0
14711,4.0,0
14712,2.0,0
14713,6.0,0
14714,5.0,0
14715,-2.0,0
14716,6.0,0
14717,2.0,0
14718,0.0,0
14719,7.0,0
14720,7.0,0
14721,4.0,0
14722,4.0,0
14723,3.0,0
14724,1.0,0
14725,3.0,0
14726,4.0,0
14727,4.0,0
14728,1.0,0
14729,-2.0,0
14730,7.0,0
14731,3.0,0
14732,0.0,0
14733,4.0,0
14734,-2.0,0
14735,2.0,0
14736,4.0,0
14737,4.0,0
14738,0.0,0
14739,0.0,0
14740,4.0,0
14741,1.0,0
14742,3.0,0
14743,1.0,0
14744,0.0,0
14745,7.0,0
14746,1.0,0
14747,-4.0,0
14748,-2.0,0
14749,0.0,0
14750,4.0,0
14751,0.0,0
14752,4.0,0
14753,6.0,0
14754,4.0,0
14755,0.0,0
14756,4.0,0
14757,4.0,0
14758,4.0,0
14759,-2.0,0
14760,4.0,0
14761,3.0,0
14762,4.0,0
14763,4.0,0
14764,0.0,0
14765,4.0,0
14766,-2.0,0
14767,2.0,0
14768,-4.0,0
14769,7.0,0
14770,1.0,0
14771,3.0,0
14772,2.0,0
14773,2.0,0
14774,2.0,0
14775,5.0,0
14776,1.0,0
14777,0.0,0
14778,2.0,0
14779,-2.0,0
14780,2.0,0
14781,4.0,0
14782,2.0,0
14783,-2.0,0
14784,4.0,0
14785,1.0,0
14786,0.0,0
14787,0.0,0
14788,4.0,0
14789,-4.0,0
14790,2.0,0
14791,3.0,0
14792,0.0,0
14793,4.0,0
14794,4.0,0
14795,0.0,0
14796,1.0,0
14797,4.0,0
14798,2.0,0
14799,4.0,0
14800,0.0,0
14801,0.0,0
14802,3.0,0
14803,2.0,0
14804,2.0,0
14805,0.0,0
14806,2.0,0
14807,4.0,0
14808,0.0,0
14809,4.0,0
14810,0.0,0
14811,2.0,0
14812,3.0,0
14813,3.0,0
14814,2.0,0
14815,2.0,0
14816,2.0,0
14817,3.0,0
14818,7.0,0
14819,0.0,0
14820,0.0,0
14821,4.0,0
14822,4.0,0
14823,2.0,0
14824,2.0,0
14825,1.0,0
14826,1.0,0
14827,2.0,0
14828,2.0,0
14829,-4.0,0
14830,3.0,0
14831,1.0,0
14832,4.0,0
14833,4.0,0
14834,0.0,0
14835,-4.0,0
14836,6.0,0
14837,3.0,0
14838,2.0,0
14839,2.0,0
14840,2.0,0
14841,4.0,0
14842,6.0,0
14843,0.0,0
14844,2.0,0
14845,4.0,0
14846,4.0,0
14847,0.0,0
14848,6.0,0
14849,4.0,0
14850,5.0,0
14851,2.0,0
14852,4.0,0
14853,2.0,0
14854,4.0,0
14855,2.0,0
14856,4.0,0
14857,0.0,0
14858,4.0,0
14859,2.0,0
14860,2.0,0
14861,2.0,0
14862,3.0,0
14863,-4.0,0
14864,2.0,0
14865,4.0,0
14866,2.0,0
14867,2.0,0
14868,2.0,0
14869,4.0,0
14870,2.0,0
14871,4.0,0
14872,1.0,0
14873,1.0,0
14874,0.0,0
14875,2.0,0
14876,4.0,0
14877,1.0,0
14878,0.0,0
14879,2.0,0
14880,4.0,0
14881,4.0,0
14882,2.0,0
14883,0.0,0
14884,1.0,0
14885,6.0,0
14886,0.0,0
14887,3.0,0
14888,2.0,0
14889,2.0,0
14890,6.0,0
14891,0.0,0
14892,2.0,0
14893,4.0,0
14894,5.0,0
14895,4.0,0
14896,2.0,0
14897,3.0,0
14898,-2.0,0
14899,2.0,0
14900,4.0,0
14901,0.0,0
14902,2.0,0
14903,1.0,0
14904,3.0,0
14905,4.0,0
14906,1.0,0
14907,2.0,0
14908,0.0,0
14909,3.0,0
14910,5.0,0
14911,6.0,0
14912,2.0,0
14913,0.0,0
14914,2.0,0
14915,1.0,0
14916,6.0,0
14917,1.0,0
14918,6.0,0
14919,2.0,0
14920,2.0,0
14921,3.0,0
14922,6.0,0
14923,3.0,0
14924,1.0,0
14925,0.0,0
14926,6.0,0
14927,2.0,0
14928,4.0,0
14929,2.0,0
14930,4.0,0
14931,-4.0,0
14932,0.0,0
14933,0.0,0
14934,1.0,0
14935,-2.0,0
14936,-4.0,0
14937,4.0,0
14938,6.0,0
14939,4.0,0
14940,4.0,0
14941,2.0,0
14942,2.0,0
14943,0.0,0
14944,2.0,0
14945,-2.0,0
14946,2.0,0
14947,6.0,0
14948,2.0,0
14949,4.0,0
14950,0.0,0
14951,6.0,0
14952,0.0,0
14953,1.0,0
14954,-4.0,0
14955,4.0,0
14956,2.0,0
14957,0.0,0
14958,0.0,0
14959,4.0,0
14960,6.0,0
14961,6.0,0
14962,2.0,0
14963,4.0,0
14964,4.0,0
14965,2.0,0
14966,2.0,0
14967,2.0,0
14968,2.0,0
14969,0.0,0
14970,3.0,0
14971,4.0,0
14972,4.0,0
14973,0.0,0
14974,-2.0,0
14975,4.0,0
14976,2.0,0
14977,2.0,0
14978,2.0,0
14979,4.0,0
14980,4.0,0
14981,3.0,0
14982,2.0,0
14983,-4.0,0
14984,0.0,0
14985,4.0,0
14986,2.0,0
14987,4.0,0
14988,0.0,0
14989,4.0,0
14990,3.0,0
14991,2.0,0
14992,1.0,0
14993,2.0,0
14994,2.0,0
14995,2.0,0
14996,0.0,0
14997,0.0,0
14998,2.0,0
14999,1.0,0
15000,0.0,1
15001,-2.0,1
15002,0.0,1
15003,-4.0,1
15004,-3.0,1
15005,-4.0,1
15006,-3.0,1
15007,0.0,1
15008,4.0,1
15009,0.0,1
15010,-4.0,1
15011,-1.0,1
15012,-2.0,1
15013,-4.0,1
15014,-2.0,1
15015,0.0,1
15016,-1.0,1
15017,-4.0,1
15018,-2.0,1
15019,-3.0,1
15020,2.0,1
15021,-4.0,1
15022,-2.0,1
15023,-2.0,1
15024,-2.0,1
15025,-2.0,1
15026,-6.0,1
15027,-4.0,1
15028,0.0,1
15029,-7.0,1
15030,-4.0,1
15031,-2.0,1
15032,0.0,1
15033,2.0,1
15034,-2.0,1
15035,-2.0,1
15036,0.0,1
15037,-2.0,1
15038,-2.0,1
15039,0.0,1
15040,-4.0,1
15041,-2.0,1
15042,0.0,1
15043,-4.0,1
15044,0.0,1
15045,2.0,1
15046,2.0,1
15047,0.0,1
15048,0.0,1
15049,-4.0,1
15050,-3.0,1
15051,2.0,1
15052,-7.0,1
15053,-4.0,1
15054,-4.0,1
15055,-3.0,1
15056,-2.0,1
15057,0.0,1
15058,-2.0,1
15059,0.0,1
15060,0.0,1
15061,-2.0,1
15062,-7.0,1
15063,0.0,1
15064,-3.0,1
15065,-2.0,1
15066,4.0,1
15067,0.0,1
15068,4.0,1
15069,0.0,1
15070,-4.0,1
15071,0.0,1
15072,0.0,1
15073,0.0,1
15074,0.0,1
15075,-6.0,1
15076,-1.0,1
15077,-2.0,1
15078,0.0,1
15079,-2.0,1
15080,0.0,1
15081,-4.0,1
15082,-1.0,1
15083,-3.0,1
15084,-7.0,1
15085,-2.0,1
15086,-4.0,1
15087,-2.0,1
15088,-6.0,1
15089,-7.0,1
15090,-1.0,1
15091,-2.0,1
15092,-1.0,1
15093,-7.0,1
15094,-2.0,1
15095,-2.0,1
15096,-2.0,1
15097,-1.0,1
15098,0.0,1
15099,-2.0,1
15100,-2.0,1
15101,-7.0,1
15102,-2.0,1
15103,0.0,1
15104,-2.0,1
15105,-4.0,1
15106,-1.0,1
15107,-2.0,1
15108,-2.0,1
15109,-7.0,1
15110,0.0,1
15111,-2.0,1
15112,-6.0,1
15113,0.0,1
15114,-6.0,1
15115,-1.0,1
15116,2.0,1
15117,2.0,1
15118,-3.0,1
15119,4.0,1
15120,-4.0,1
15121,-4.0,1
15122,-4.0,1
15123,-2.0,1
15124,-2.0,1
15125,-2.0,1
15126,-4.0,1
15127,0.0,1
15128,0.0,1
15129,-1.0,1
15130,-4.0,1
15131,-1.0,1
15132,0.0,1
15133,-2.0,1
15134,0.0,1
15135,-2.0,1
15136,-4.0,1
15137,2.0,1
15138,0.0,1
15139,-1.0,1
15140,-4.0,1
15141,-3.0,1
15142,0.0,1
15143,2.0,1
15144,-2.0,1
15145,-4.0,1
15146,-2.0,1
15147,-1.0,1
15148,-3.0,1
15149,-2.0,1
15150,0.0,1
15151,-3.0,1
15152,0.0,1
15153,-6.0,1
15154,2.0,1
15155,2.0,1
15156,-2.0,1
15157,-2.0,1
15158,-3.0,1
15159,-4.0,1
15160,-5.0,1
15161,-2.0,1
15162,-3.0,1
15163,-4.0,1
15164,-1.0,1
15165,2.0,1
15166,-2.0,1
15167,-4.0,1
15168,2.0,1
15169,-1.0,1
15170,0.0,1
15171,-4.0,1
15172,-2.0,1
15173,-2.0,1
15174,4.0,1
15175,-6.0,1
15176,-2.0,1
15177,-4.0,1
15178,-1.0,1
15179,0.0,1
15180,0.0,1
15181,-4.0,1
15182,-2.0,1
15183,-3.0,1
15184,0.0,1
15185,0.0,1
15186,-2.0,1
15187,0.0,1
15188,-4.0,1
15189,0.0,1
15190,-2.0,1
15191,0.0,1
15192,-2.0,1
15193,0.0,1
15194,0.0,1
15195,4.0,1
15196,4.0,1
15197,-2.0,1
15198,-4.0,1
15199,-2.0,1
15200,-3.0,1
15201,0.0,1
15202,2.0,1
15203,2.0,1
15204,0.0,1
15205,-2.0,1
15206,0.0,1
15207,-4.0,1
15208,-3.0,1
15209,-2.0,1
15210,-4.0,1
