,qlearner Return Against cfrplus,Order
14317,4.0,0
14318,6.0,0
14319,6.0,0
14320,0.0,0
14321,0.0,0
14322,-2.0,0
14323,4.0,0
14324,0.0,0
14325,2.0,0
14326,0.0,0
14327,0.0,0
14328,0.0,0
14329,3.0,0
14330,2.0,0
14331,0.0,0
14332,2.0,0
14333,2.0,0
14334,1.0,0
14335,4.0,0
14336,2.0,0
14337,1.0,0
14338,4.0,0
14339,1.0,0
14340,-2.0,0
14341,3.0,0
14342,2.0,0
14343,4.0,0
14344,2.0,0
14345,0.0,0
14346,7.0,0
14347,4.0,0
14348,2.0,0
14349,1.0,0
14350,4.0,0
14351,2.0,0
14352,3.0,0
14353,1.0,0
14354,1.0,0
14355,0.0,0
14356,2.0,0
14357,0.0,0
14358,2.0,0
14359,2.0,0
14360,3.0,0
14361,1.0,0
14362,0.0,0
14363,1.0,0
14364,4.0,0
14365,1.0,0
14366,0.0,0
14367,2.0,0
14368,2.0,0
14369,1.0,0
14370,1.0,0
14371,2.0,0
14372,3.0,0
14373,0.0,0
14374,2.0,0
14375,0.0,0
14376,4.0,0
14377,2.0,0
14378,0.0,0
14379,2.0,0
14380,4.0,0
14381,3.0,0
14382,2.0,0
14383,4.0,0
14384,0.0,0
14385,3.0,0
14386,0.0,0
14387,0.0,0
14388,5.0,0
14389,4.0,0
14390,2.0,0
14391,4.0,0
14392,4.0,0
14393,0.0,0
14394,0.0,0
14395,4.0,0
14396,4.0,0
14397,3.0,0
14398,0.0,0
14399,2.0,0
14400,0.0,0
14401,2.0,0
14402,0.0,0
14403,2.0,0
14404,3.0,0
14405,0.0,0
14406,0.0,0
14407,1.0,0
14408,4.0,0
14409,0.0,0
14410,1.0,0
14411,6.0,0
14412,2.0,0
14413,0.0,0
14414,-2.0,0
14415,4.0,0
14416,2.0,0
14417,4.0,0
14418,2.0,0
14419,0.0,0
14420,2.0,0
14421,2.0,0
14422,4.0,0
14423,2.0,0
14424,4.0,0
14425,4.0,0
14426,6.0,0
14427,0.0,0
14428,3.0,0
14429,3.0,0
14430,4.0,0
14431,4.0,0
14432,3.0,0
14433,2.0,0
14434,1.0,0
14435,2.0,0
14436,2.0,0
14437,2.0,0
14438,6.0,0
14439,0.0,0
14440,6.0,0
14441,2.0,0
14442,5.0,0
14443,6.0,0
14444,3.0,0
14445,3.0,0
14446,1.0,0
14447,2.0,0
14448,2.0,0
14449,4.0,0
14450,2.0,0
14451,0.0,0
14452,3.0,0
14453,7.0,0
14454,4.0,0
14455,1.0,0
14456,1.0,0
14457,0.0,0
14458,4.0,0
14459,0.0,0
14460,3.0,0
14461,5.0,0
14462,7.0,0
14463,4.0,0
14464,4.0,0
14465,4.0,0
14466,2.0,0
14467,2.0,0
14468,2.0,0
14469,0.0,0
14470,2.0,0
14471,0.0,0
14472,2.0,0
14473,4.0,0
14474,2.0,0
14475,2.0,0
14476,0.0,0
14477,2.0,0
14478,2.0,0
14479,1.0,0
14480,2.0,0
14481,4.0,0
14482,5.0,0
14483,2.0,0
14484,2.0,0
14485,0.0,0
14486,2.0,0
14487,4.0,0
14488,0.0,0
14489,0.0,0
14490,1.0,0
14491,0.0,0
14492,2.0,0
14493,2.0,0
14494,2.0,0
14495,2.0,0
14496,0.0,0
14497,5.0,0
14498,2.0,0
14499,0.0,0
14500,4.0,0
14501,2.0,0
14502,0.0,0
14503,3.0,0
14504,2.0,0
14505,6.0,0
14506,2.0,0
14507,2.0,0
14508,2.0,0
14509,4.0,0
14510,2.0,0
14511,0.0,0
14512,4.0,0
14513,0.0,0
14514,2.0,0
14515,5.0,0
14516,-2.0,0
14517,2.0,0
14518,2.0,0
14519,4.0,0
14520,4.0,0
14521,1.0,0
14522,2.0,0
14523,0.0,0
14524,4.0,0
14525,0.0,0
14526,2.0,0
14527,6.0,0
14528,1.0,0
14529,2.0,0
14530,4.0,0
14531,0.0,0
14532,0.0,0
14533,1.0,0
14534,3.0,0
14535,2.0,0
14536,2.0,0
14537,2.0,0
14538,2.0,0
14539,2.0,0
14540,2.0,0
14541,0.0,0
14542,3.0,0
14543,-2.0,0
14544,0.0,0
14545,4.0,0
14546,2.0,0
14547,1.0,0
14548,0.0,0
14549,0.0,0
14550,4.0,0
14551,2.0,0
14552,2.0,0
14553,0.0,0
14554,3.0,0
14555,6.0,0
14556,6.0,0
14557,4.0,0
14558,1.0,0
14559,0.0,0
14560,0.0,0
14561,2.0,0
14562,6.0,0
14563,1.0,0
14564,2.0,0
14565,6.0,0
14566,6.0,0
14567,0.0,0
14568,2.0,0
14569,2.0,0
14570,2.0,0
14571,4.0,0
14572,2.0,0
14573,1.0,0
14574,2.0,0
14575,1.0,0
14576,4.0,0
14577,2.0,0
14578,2.0,0
14579,0.0,0
14580,0.0,0
14581,0.0,0
14582,1.0,0
14583,4.0,0
14584,1.0,0
14585,4.0,0
14586,6.0,0
14587,4.0,0
14588,4.0,0
14589,3.0,0
14590,2.0,0
14591,2.0,0
14592,2.0,0
14593,6.0,0
14594,4.0,0
14595,1.0,0
14596,3.0,0
14597,1.0,0
14598,2.0,0
14599,1.0,0
14600,0.0,0
14601,6.0,0
14602,1.0,0
14603,4.0,0
14604,3.0,0
14605,2.0,0
14606,0.0,0
14607,2.0,0
14608,3.0,0
14609,4.0,0
14610,5.0,0
14611,4.0,0
14612,2.0,0
14613,7.0,0
14614,0.0,0
14615,3.0,0
14616,2.0,0
14617,2.0,0
14618,3.0,0
14619,4.0,0
14620,4.0,0
14621,4.0,0
14622,1.0,0
14623,0.0,0
14624,2.0,0
14625,0.0,0
14626,3.0,0
14627,3.0,0
14628,0.0,0
14629,2.0,0
14630,2.0,0
14631,4.0,0
14632,1.0,0
14633,1.0,0
14634,0.0,0
14635,4.0,0
14636,2.0,0
14637,0.0,0
14638,4.0,0
14639,2.0,0
14640,0.0,0
14641,4.0,0
14642,3.0,0
14643,0.0,0
14644,2.0,0
14645,0.0,0
14646,1.0,0
14647,0.0,0
14648,2.0,0
14649,4.0,0
14650,2.0,0
14651,1.0,0
14652,0.0,0
14653,0.0,0
14654,4.0,0
14655,0.0,0
14656,3.0,0
14657,2.0,0
14658,-2.0,0
14659,2.0,0
14660,0.0,0
14661,0.0,0
14662,4.0,0
14663,4.0,0
14664,2.0,0
14665,2.0,0
14666,4.0,0
14667,2.0,0
14668,2.0,0
14669,0.0,0
14670,0.0,0
14671,0.0,0
14672,2.0,0
14673,4.0,0
14674,2.0,0
14675,4.0,0
14676,4.0,0
14677,2.0,0
14678,1.0,0
14679,-2.0,0
14680,4.0,0
14681,2.0,0
14682,2.0,0
14683,7.0,0
14684,0.0,0
14685,1.0,0
14686,0.0,0
14687,4.0,0
14688,2.0,0
14689,2.0,0
14690,1.0,0
14691,0.0,0
14692,0.0,0
14693,0.0,0
14694,1.0,0
14695,0.0,0
14696,4.0,0
14697,5.0,0
14698,2.0,0
14699,4.0,0
14700,0.0,0
14701,1.0,0
14702,4.0,0
14703,0.0,0
14704,4.0,0
14705,0.0,0
14706,2.0,0
14707,4.0,0
14708,6.0,0
14709,0.0,0
14710,0.0,0
14711,2.0,0
14712,2.0,0
14713,6.0,0
14714,3.0,0
14715,7.0,0
14716,0.0,0
14717,7.0,0
14718,3.0,0
14719,4.0,0
14720,0.0,0
14721,6.0,0
14722,0.0,0
14723,6.0,0
14724,6.0,0
14725,0.0,0
14726,3.0,0
14727,1.0,0
14728,2.0,0
14729,2.0,0
14730,6.0,0
14731,1.0,0
14732,4.0,0
14733,2.0,0
14734,0.0,0
14735,4.0,0
14736,4.0,0
14737,2.0,0
14738,1.0,0
14739,0.0,0
14740,0.0,0
14741,4.0,0
14742,4.0,0
14743,2.0,0
14744,4.0,0
14745,0.0,0
14746,4.0,0
14747,2.0,0
14748,4.0,0
14749,1.0,0
14750,1.0,0
14751,2.0,0
14752,7.0,0
14753,-2.0,0
14754,-2.0,0
14755,1.0,0
14756,4.0,0
14757,1.0,0
14758,1.0,0
14759,0.0,0
14760,0.0,0
14761,0.0,0
14762,0.0,0
14763,6.0,0
14764,2.0,0
14765,0.0,0
14766,0.0,0
14767,4.0,0
14768,2.0,0
14769,2.0,0
14770,0.0,0
14771,4.0,0
14772,-2.0,0
14773,6.0,0
14774,2.0,0
14775,4.0,0
14776,1.0,0
14777,0.0,0
14778,4.0,0
14779,4.0,0
14780,4.0,0
14781,4.0,0
14782,-2.0,0
14783,6.0,0
14784,2.0,0
14785,0.0,0
14786,0.0,0
14787,0.0,0
14788,0.0,0
14789,2.0,0
14790,4.0,0
14791,0.0,0
14792,0.0,0
14793,4.0,0
14794,0.0,0
14795,4.0,0
14796,2.0,0
14797,0.0,0
14798,1.0,0
14799,1.0,0
14800,4.0,0
14801,0.0,0
14802,0.0,0
14803,0.0,0
14804,4.0,0
14805,0.0,0
14806,0.0,0
14807,2.0,0
14808,6.0,0
14809,2.0,0
14810,2.0,0
14811,0.0,0
14812,0.0,0
14813,-2.0,0
14814,4.0,0
14815,1.0,0
14816,3.0,0
14817,2.0,0
14818,2.0,0
14819,6.0,0
14820,2.0,0
14821,0.0,0
14822,2.0,0
14823,2.0,0
14824,4.0,0
14825,7.0,0
14826,0.0,0
14827,2.0,0
14828,2.0,0
14829,0.0,0
14830,0.0,0
14831,2.0,0
14832,2.0,0
14833,4.0,0
14834,0.0,0
14835,0.0,0
14836,4.0,0
14837,5.0,0
14838,2.0,0
14839,4.0,0
14840,0.0,0
14841,1.0,0
14842,4.0,0
14843,4.0,0
14844,2.0,0
14845,0.0,0
14846,2.0,0
14847,2.0,0
14848,0.0,0
14849,0.0,0
14850,2.0,0
14851,0.0,0
14852,1.0,0
14853,-2.0,0
14854,5.0,0
14855,1.0,0
14856,-2.0,0
14857,0.0,0
14858,0.0,0
14859,2.0,0
14860,0.0,0
14861,4.0,0
14862,2.0,0
14863,2.0,0
14864,6.0,0
14865,4.0,0
14866,1.0,0
14867,2.0,0
14868,0.0,0
14869,0.0,0
14870,2.0,0
14871,0.0,0
14872,4.0,0
14873,4.0,0
14874,0.0,0
14875,2.0,0
14876,0.0,0
14877,4.0,0
14878,0.0,0
14879,4.0,0
14880,0.0,0
14881,4.0,0
14882,2.0,0
14883,1.0,0
14884,3.0,0
14885,6.0,0
14886,2.0,0
14887,0.0,0
14888,2.0,0
14889,7.0,0
14890,6.0,0
14891,7.0,0
14892,2.0,0
14893,4.0,0
14894,4.0,0
14895,3.0,0
14896,1.0,0
14897,-2.0,0
14898,4.0,0
14899,1.0,0
14900,4.0,0
14901,1.0,0
14902,-2.0,0
14903,2.0,0
14904,6.0,0
14905,4.0,0
14906,2.0,0
14907,4.0,0
14908,4.0,0
14909,2.0,0
14910,0.0,0
14911,2.0,0
14912,0.0,0
14913,1.0,0
14914,4.0,0
14915,3.0,0
14916,0.0,0
14917,3.0,0
14918,2.0,0
14919,2.0,0
14920,2.0,0
14921,1.0,0
14922,-2.0,0
14923,-2.0,0
14924,0.0,0
14925,2.0,0
14926,6.0,0
14927,4.0,0
14928,2.0,0
14929,1.0,0
14930,4.0,0
14931,0.0,0
14932,2.0,0
14933,-2.0,0
14934,6.0,0
14935,2.0,0
14936,0.0,0
14937,2.0,0
14938,3.0,0
14939,0.0,0
14940,0.0,0
14941,0.0,0
14942,0.0,0
14943,4.0,0
14944,1.0,0
14945,0.0,0
14946,2.0,0
14947,4.0,0
14948,3.0,0
14949,2.0,0
14950,0.0,0
14951,2.0,0
14952,4.0,0
14953,6.0,0
14954,4.0,0
14955,4.0,0
14956,4.0,0
14957,4.0,0
14958,0.0,0
14959,4.0,0
14960,2.0,0
14961,0.0,0
14962,3.0,0
14963,0.0,0
14964,4.0,0
14965,0.0,0
14966,0.0,0
14967,0.0,0
14968,4.0,0
14969,4.0,0
14970,4.0,0
14971,2.0,0
14972,6.0,0
14973,1.0,0
14974,1.0,0
14975,2.0,0
14976,2.0,0
14977,7.0,0
14978,0.0,0
14979,4.0,0
14980,2.0,0
14981,2.0,0
14982,0.0,0
14983,-2.0,0
14984,3.0,0
14985,4.0,0
14986,2.0,0
14987,6.0,0
14988,2.0,0
14989,6.0,0
14990,4.0,0
14991,5.0,0
14992,0.0,0
14993,0.0,0
14994,2.0,0
14995,6.0,0
14996,2.0,0
14997,0.0,0
14998,2.0,0
14999,0.0,0
15000,-4.0,1
15001,-3.0,1
15002,-3.0,1
15003,-4.0,1
15004,-1.0,1
15005,-2.0,1
15006,-2.0,1
15007,-3.0,1
15008,-6.0,1
15009,-2.0,1
15010,-2.0,1
15011,-2.0,1
15012,-1.0,1
15013,-2.0,1
15014,-1.0,1
15015,-4.0,1
15016,-3.0,1
15017,-2.0,1
15018,-2.0,1
15019,0.0,1
15020,-3.0,1
15021,0.0,1
15022,-1.0,1
15023,-6.0,1
15024,0.0,1
15025,-4.0,1
15026,-1.0,1
15027,0.0,1
15028,-2.0,1
15029,-2.0,1
15030,0.0,1
15031,0.0,1
15032,-2.0,1
15033,-4.0,1
15034,-6.0,1
15035,-1.0,1
15036,-4.0,1
15037,-1.0,1
15038,-4.0,1
15039,0.0,1
15040,-1.0,1
15041,-4.0,1
15042,-1.0,1
15043,-4.0,1
15044,0.0,1
15045,-6.0,1
15046,-4.0,1
15047,-1.0,1
15048,-3.0,1
15049,-2.0,1
15050,-2.0,1
15051,0.0,1
15052,-5.0,1
15053,-4.0,1
15054,-2.0,1
15055,0.0,1
15056,0.0,1
15057,-6.0,1
15058,0.0,1
15059,-2.0,1
15060,-3.0,1
15061,-7.0,1
15062,0.0,1
15063,-6.0,1
15064,-1.0,1
15065,0.0,1
15066,2.0,1
15067,-2.0,1
15068,-1.0,1
15069,-6.0,1
15070,-4.0,1
15071,0.0,1
15072,-1.0,1
15073,-1.0,1
15074,-6.0,1
15075,-3.0,1
15076,2.0,1
15077,-4.0,1
15078,-4.0,1
15079,0.0,1
15080,-4.0,1
15081,-4.0,1
15082,-2.0,1
15083,-2.0,1
15084,-2.0,1
15085,-4.0,1
15086,-4.0,1
15087,-4.0,1
15088,0.0,1
15089,-5.0,1
15090,-1.0,1
15091,-1.0,1
15092,-2.0,1
15093,-1.0,1
15094,-2.0,1
15095,-1.0,1
15096,0.0,1
15097,-6.0,1
15098,-2.0,1
15099,0.0,1
15100,-4.0,1
15101,-4.0,1
15102,-6.0,1
15103,-3.0,1
15104,-4.0,1
15105,-2.0,1
15106,-1.0,1
15107,-1.0,1
15108,-2.0,1
15109,-2.0,1
15110,-4.0,1
15111,-2.0,1
15112,0.0,1
15113,0.0,1
15114,0.0,1
15115,-4.0,1
15116,0.0,1
15117,-2.0,1
15118,0.0,1
15119,-2.0,1
15120,-3.0,1
15121,-4.0,1
15122,-2.0,1
15123,-4.0,1
15124,-4.0,1
15125,-3.0,1
15126,-4.0,1
15127,0.0,1
15128,-6.0,1
15129,-3.0,1
15130,-6.0,1
15131,0.0,1
15132,2.0,1
15133,-3.0,1
15134,0.0,1
15135,-3.0,1
15136,-4.0,1
15137,-2.0,1
15138,-2.0,1
15139,0.0,1
15140,-2.0,1
15141,-1.0,1
15142,-4.0,1
15143,2.0,1
15144,-3.0,1
15145,2.0,1
15146,-4.0,1
15147,0.0,1
15148,-7.0,1
15149,-4.0,1
15150,-2.0,1
15151,0.0,1
15152,-2.0,1
15153,-4.0,1
15154,-4.0,1
15155,0.0,1
15156,-2.0,1
15157,-4.0,1
15158,2.0,1
15159,-4.0,1
15160,-6.0,1
15161,-4.0,1
15162,0.0,1
15163,-2.0,1
15164,-4.0,1
15165,-2.0,1
15166,-2.0,1
15167,-1.0,1
15168,-1.0,1
15169,0.0,1
15170,0.0,1
15171,2.0,1
15172,-2.0,1
15173,0.0,1
15174,-6.0,1
15175,-2.0,1
15176,-4.0,1
15177,0.0,1
15178,-6.0,1
15179,-2.0,1
15180,-2.0,1
15181,-4.0,1
15182,0.0,1
15183,0.0,1
15184,-6.0,1
15185,-4.0,1
15186,-2.0,1
15187,-2.0,1
15188,-4.0,1
15189,-1.0,1
15190,-6.0,1
15191,-4.0,1
15192,-1.0,1
15193,-4.0,1
15194,-2.0,1
15195,-2.0,1
15196,0.0,1
15197,-6.0,1
15198,-4.0,1
15199,-7.0,1
15200,-1.0,1
15201,-2.0,1
15202,-7.0,1
15203,-2.0,1
15204,-2.0,1
15205,-2.0,1
15206,0.0,1
15207,-4.0,1
15208,-6.0,1
15209,0.0,1
15210,-3.0,1
15211,-3.0,1
15212,-2.0,1
15213,-4.0,1
15214,-2.0,1
15215,-5.0,1
15216,-3.0,1
15217,-4.0,1
15218,-2.0,1
15219,2.0,1
15220,-4.0,1
15221,-2.0,1
15222,-4.0,1
15223,-3.0,1
15224,0.0,1
15225,-3.0,1
15226,-4.0,1
15227,0.0,1
15228,-4.0,1
15229,-4.0,1
15230,-2.0,1
15231,-6.0,1
15232,-4.0,1
15233,-4.0,1
15234,0.0,1
15235,-4.0,1
15236,-1.0,1
15237,-1.0,1
15238,-6.0,1
15239,0.0,1
15240,0.0,1
15241,-4.0,1
15242,-2.0,1
15243,-1.0,1
15244,-4.0,1
15245,0.0,1
15246,-2.0,1
15247,0.0,1
15248,-4.0,1
15249,-4.0,1
15250,-2.0,1
15251,-4.0,1
15252,-5.0,1
15253,-4.0,1
15254,-4.0,1
15255,-4.0,1
15256,0.0,1
15257,0.0,1
15258,-2.0,1
15259,-2.0,1
15260,-4.0,1
15261,-2.0,1
15262,0.0,1
15263,-6.0,1
15264,-4.0,1
15265,-2.0,1
15266,0.0,1
15267,-2.0,1
15268,-3.0,1
15269,-2.0,1
15270,-1.0,1
15271,-6.0,1
15272,-4.0,1
15273,2.0,1
15274,-1.0,1
15275,-1.0,1
15276,0.0,1
15277,-7.0,1
15278,0.0,1
15279,0.0,1
15280,-4.0,1
15281,-3.0,1
15282,-3.0,1
15283,-5.0,1
15284,-6.0,1
15285,-4.0,1
15286,-6.0,1
15287,-4.0,1
15288,-2.0,1
15289,-4.0,1
15290,-4.0,1
15291,2.0,1
15292,0.0,1
15293,-2.0,1
15294,-4.0,1
15295,-6.0,1
15296,-2.0,1
15297,-4.0,1
15298,0.0,1
15299,-1.0,1
15300,-1.0,1
15301,-4.0,1
15302,-5.0,1
15303,-3.0,1
15304,-2.0,1
15305,-3.0,1
15306,-3.0,1
15307,0.0,1
15308,-4.0,1
15309,-6.0,1
15310,0.0,1
15311,-3.0,1
15312,-2.0,1
15313,-4.0,1
15314,0.0,1
15315,0.0,1
15316,0.0,1
15317,-2.0,1
15318,-6.0,1
15319,-2.0,1
15320,-2.0,1
15321,0.0,1
15322,-3.0,1
15323,-4.0,1
15324,-2.0,1
15325,-2.0,1
15326,0.0,1
15327,0.0,1
15328,-5.0,1
15329,0.0,1
15330,-4.0,1
15331,-5.0,1
15332,-2.0,1
15333,-3.0,1
15334,-2.0,1
15335,-4.0,1
15336,0.0,1
15337,-1.0,1
15338,-4.0,1
15339,-4.0,1
15340,-2.0,1
15341,0.0,1
15342,0.0,1
15343,0.0,1
15344,-3.0,1
15345,0.0,1
15346,-4.0,1
15347,-4.0,1
15348,-4.0,1
15349,0.0,1
15350,-2.0,1
15351,-4.0,1
15352,-3.0,1
15353,-4.0,1
15354,-4.0,1
15355,-4.0,1
15356,-1.0,1
15357,-2.0,1
15358,-4.0,1
15359,-2.0,1
15360,-1.0,1
15361,-6.0,1
15362,-1.0,1
15363,-6.0,1
15364,-4.0,1
15365,-6.0,1
15366,-2.0,1
15367,0.0,1
15368,-2.0,1
15369,-1.0,1
15370,-6.0,1
15371,2.0,1
15372,-2.0,1
15373,-6.0,1
15374,-2.0,1
15375,-4.0,1
15376,0.0,1
15377,-6.0,1
15378,-1.0,1
15379,-5.0,1
15380,0.0,1
15381,-2.0,1
15382,-4.0,1
15383,0.0,1
15384,-4.0,1
15385,-2.0,1
15386,-4.0,1
15387,-5.0,1
15388,0.0,1
15389,0.0,1
15390,0.0,1
15391,-5.0,1
15392,-2.0,1
15393,-1.0,1
15394,-2.0,1
15395,-1.0,1
15396,-1.0,1
15397,-4.0,1
15398,-2.0,1
15399,-2.0,1
15400,-4.0,1
15401,0.0,1
15402,-2.0,1
15403,-4.0,1
15404,-6.0,1
15405,2.0,1
15406,-2.0,1
15407,0.0,1
15408,-5.0,1
15409,-2.0,1
15410,0.0,1
15411,0.0,1
15412,-4.0,1
15413,-2.0,1
15414,-2.0,1
15415,0.0,1
15416,0.0,1
15417,0.0,1
15418,0.0,1
15419,2.0,1
15420,-1.0,1
15421,-2.0,1
15422,0.0,1
15423,0.0,1
15424,-7.0,1
15425,0.0,1
15426,-4.0,1
15427,-6.0,1
15428,-3.0,1
15429,-1.0,1
15430,-2.0,1
15431,-4.0,1
15432,0.0,1
15433,-6.0,1
15434,-2.0,1
15435,-4.0,1
15436,-2.0,1
15437,-4.0,1
15438,-4.0,1
15439,2.0,1
15440,-1.0,1
15441,-1.0,1
15442,-4.0,1
15443,-2.0,1
15444,-3.0,1
15445,-1.0,1
15446,-2.0,1
15447,-4.0,1
15448,-4.0,1
15449,0.0,1
15450,0.0,1
15451,-1.0,1
15452,0.0,1
15453,-2.0,1
15454,-3.0,1
15455,0.0,1
15456,-6.0,1
15457,-2.0,1
15458,-4.0,1
15459,0.0,1
15460,0.0,1
15461,-4.0,1
15462,-2.0,1
15463,0.0,1
15464,-4.0,1
15465,-2.0,1
15466,0.0,1
15467,-3.0,1
15468,-1.0,1
15469,-2.0,1
15470,2.0,1
15471,-2.0,1
15472,-2.0,1
15473,-1.0,1
15474,-3.0,1
15475,0.0,1
15476,-1.0,1
15477,-4.0,1
15478,-2.0,1
15479,-6.0,1
15480,2.0,1
15481,0.0,1
15482,-4.0,1
15483,2.0,1
15484,-2.0,1
15485,-4.0,1
15486,-2.0,1
15487,-4.0,1
15488,0.0,1
15489,-4.0,1
15490,-4.0,1
15491,-4.0,1
15492,-4.0,1
15493,-2.0,1
15494,0.0,1
15495,-4.0,1
15496,-4.0,1
15497,-4.0,1
15498,0.0,1
15499,-2.0,1
15500,-2.0,1
15501,0.0,1
15502,2.0,1
15503,-1.0,1
15504,-4.0,1
15505,0.0,1
15506,-1.0,1
15507,-6.0,1
15508,-3.0,1
15509,-2.0,1
15510,0.0,1
15511,2.0,1
15512,0.0,1
15513,-6.0,1
15514,-5.0,1
15515,-2.0,1
15516,-1.0,1
15517,0.0,1
15518,-5.0,1
15519,-1.0,1
15520,-2.0,1
15521,-1.0,1
15522,0.0,1
15523,-2.0,1
15524,0.0,1
15525,-6.0,1
15526,-2.0,1
15527,-1.0,1
15528,-2.0,1
15529,-2.0,1
15530,0.0,1
15531,0.0,1
15532,-6.0,1
15533,-2.0,1
15534,-2.0,1
15535,-7.0,1
15536,-1.0,1
15537,-2.0,1
15538,-3.0,1
15539,-2.0,1
15540,-3.0,1
15541,0.0,1
15542,-2.0,1
15543,-2.0,1
15544,-4.0,1
15545,-2.0,1
15546,-2.0,1
15547,0.0,1
15548,-2.0,1
15549,-3.0,1
15550,-2.0,1
15551,-2.0,1
15552,-3.0,1
15553,-2.0,1
15554,-2.0,1
15555,-1.0,1
15556,-2.0,1
15557,-2.0,1
15558,-5.0,1
15559,-2.0,1
15560,-2.0,1
15561,-6.0,1
15562,-1.0,1
15563,-2.0,1
15564,-2.0,1
15565,-5.0,1
15566,-6.0,1
15567,-2.0,1
15568,-2.0,1
15569,0.0,1
15570,-1.0,1
15571,0.0,1
15572,-2.0,1
15573,-2.0,1
15574,-4.0,1
15575,-2.0,1
15576,0.0,1
15577,-2.0,1
15578,-1.0,1
15579,-2.0,1
15580,-2.0,1
15581,-4.0,1
15582,-3.0,1
15583,-4.0,1
15584,-3.0,1
15585,-1.0,1
15586,-1.0,1
15587,0.0,1
15588,-3.0,1
15589,-6.0,1
15590,-2.0,1
15591,-3.0,1
15592,-4.0,1
15593,-4.0,1
15594,-3.0,1
15595,-2.0,1
15596,-4.0,1
15597,-2.0,1
15598,-2.0,1
15599,-7.0,1
15600,-2.0,1
15601,-4.0,1
15602,-6.0,1
15603,-2.0,1
15604,-4.0,1
15605,-7.0,1
15606,-6.0,1
15607,-4.0,1
15608,-7.0,1
15609,0.0,1
15610,-6.0,1
15611,0.0,1
15612,-4.0,1
15613,-3.0,1
15614,-4.0,1
15615,-1.0,1
15616,-4.0,1
15617,-2.0,1
15618,-4.0,1
15619,0.0,1
15620,0.0,1
15621,-2.0,1
15622,-2.0,1
15623,-4.0,1
15624,0.0,1
15625,-4.0,1
15626,-4.0,1
15627,0.0,1
15628,0.0,1
15629,-1.0,1
15630,-2.0,1
15631,-3.0,1
15632,0.0,1
15633,-4.0,1
15634,2.0,1
15635,-3.0,1
15636,-6.0,1
15637,-4.0,1
15638,-2.0,1
15639,-2.0,1
15640,-4.0,1
15641,-2.0,1
15642,-2.0,1
15643,0.0,1
15644,-3.0,1
15645,-2.0,1
15646,-6.0,1
15647,-4.0,1
15648,-1.0,1
15649,0.0,1
15650,-1.0,1
15651,-4.0,1
15652,2.0,1
15653,-4.0,1
15654,-4.0,1
15655,-6.0,1
15656,0.0,1
15657,2.0,1
15658,-2.0,1
15659,0.0,1
15660,0.0,1
15661,0.0,1
15662,-5.0,1
15663,-2.0,1
15664,-4.0,1
15665,-3.0,1
15666,-2.0,1
15667,0.0,1
15668,-2.0,1
15669,-4.0,1
15670,-1.0,1
15671,-1.0,1
15672,0.0,1
15673,-2.0,1
15674,0.0,1
15675,-2.0,1
15676,0.0,1
15677,-6.0,1
15678,-4.0,1
15679,0.0,1
15680,-2.0,1
15681,0.0,1
15682,-4.0,1
15683,-2.0,1
15684,-1.0,1
15685,-6.0,1
15686,-2.0,1
15687,-4.0,1
15688,0.0,1
15689,-2.0,1
15690,-1.0,1
15691,-4.0,1
15692,-2.0,1
15693,-2.0,1
15694,-1.0,1
15695,-6.0,1
15696,-6.0,1
15697,0.0,1
15698,-2.0,1
15699,-4.0,1
15700,-2.0,1
15701,-2.0,1
15702,0.0,1
15703,-4.0,1
15704,0.0,1
15705,-2.0,1
15706,-1.0,1
15707,-4.0,1
15708,-4.0,1
15709,-3.0,1
15710,-6.0,1
15711,-1.0,1
15712,-4.0,1
15713,-1.0,1
15714,2.0,1
15715,-4.0,1
15716,-4.0,1
15717,-2.0,1
15718,-6.0,1
15719,0.0,1
15720,-4.0,1
15721,0.0,1
15722,0.0,1
15723,0.0,1
15724,-6.0,1
15725,2.0,1
15726,-4.0,1
15727,-4.0,1
15728,-1.0,1
15729,-5.0,1
15730,-1.0,1
15731,-4.0,1
15732,-2.0,1
15733,-5.0,1
15734,-2.0,1
15735,-2.0,1
15736,-1.0,1
15737,-6.0,1
15738,-2.0,1
15739,0.0,1
15740,-6.0,1
15741,0.0,1
15742,-2.0,1
15743,-2.0,1
15744,-6.0,1
15745,-4.0,1
15746,-2.0,1
15747,-4.0,1
15748,0.0,1
15749,-3.0,1
15750,-3.0,1
15751,2.0,1
15752,0.0,1
15753,0.0,1
15754,-6.0,1
15755,-2.0,1
15756,-1.0,1
15757,0.0,1
15758,2.0,1
15759,0.0,1
15760,-2.0,1
15761,-3.0,1
15762,0.0,1
15763,-4.0,1
15764,-2.0,1
15765,-2.0,1
15766,-3.0,1
15767,2.0,1
15768,-5.0,1
15769,0.0,1
15770,0.0,1
15771,-3.0,1
15772,-3.0,1
15773,0.0,1
15774,0.0,1
15775,-7.0,1
15776,-4.0,1
15777,-3.0,1
15778,-2.0,1
15779,-4.0,1
15780,0.0,1
15781,0.0,1
15782,-2.0,1
15783,-3.0,1
15784,-4.0,1
15785,-4.0,1
15786,0.0,1
15787,-3.0,1
15788,-2.0,1
15789,0.0,1
15790,-4.0,1
15791,0.0,1
15792,-2.0,1
15793,-2.0,1
15794,-6.0,1
15795,-1.0,1
15796,-4.0,1
15797,-1.0,1
15798,-4.0,1
15799,-4.0,1
