,qlearner Return Against mmd,Order
14372,4.0,0
14373,0.0,0
14374,0.0,0
14375,-2.0,0
14376,0.0,0
14377,-2.0,0
14378,1.0,0
14379,0.0,0
14380,2.0,0
14381,2.0,0
14382,2.0,0
14383,4.0,0
14384,3.0,0
14385,2.0,0
14386,4.0,0
14387,6.0,0
14388,2.0,0
14389,0.0,0
14390,0.0,0
14391,6.0,0
14392,0.0,0
14393,4.0,0
14394,4.0,0
14395,3.0,0
14396,2.0,0
14397,1.0,0
14398,2.0,0
14399,2.0,0
14400,0.0,0
14401,0.0,0
14402,-2.0,0
14403,4.0,0
14404,2.0,0
14405,1.0,0
14406,5.0,0
14407,2.0,0
14408,6.0,0
14409,0.0,0
14410,2.0,0
14411,3.0,0
14412,0.0,0
14413,0.0,0
14414,2.0,0
14415,2.0,0
14416,3.0,0
14417,1.0,0
14418,2.0,0
14419,0.0,0
14420,2.0,0
14421,5.0,0
14422,0.0,0
14423,0.0,0
14424,0.0,0
14425,-2.0,0
14426,2.0,0
14427,2.0,0
14428,2.0,0
14429,4.0,0
14430,0.0,0
14431,-2.0,0
14432,1.0,0
14433,2.0,0
14434,2.0,0
14435,1.0,0
14436,1.0,0
14437,2.0,0
14438,4.0,0
14439,2.0,0
14440,3.0,0
14441,0.0,0
14442,0.0,0
14443,2.0,0
14444,0.0,0
14445,2.0,0
14446,5.0,0
14447,1.0,0
14448,4.0,0
14449,1.0,0
14450,2.0,0
14451,2.0,0
14452,6.0,0
14453,4.0,0
14454,2.0,0
14455,3.0,0
14456,3.0,0
14457,1.0,0
14458,2.0,0
14459,4.0,0
14460,4.0,0
14461,-2.0,0
14462,0.0,0
14463,2.0,0
14464,0.0,0
14465,2.0,0
14466,0.0,0
14467,2.0,0
14468,4.0,0
14469,2.0,0
14470,4.0,0
14471,6.0,0
14472,0.0,0
14473,4.0,0
14474,4.0,0
14475,2.0,0
14476,2.0,0
14477,4.0,0
14478,0.0,0
14479,2.0,0
14480,2.0,0
14481,0.0,0
14482,1.0,0
14483,-2.0,0
14484,4.0,0
14485,4.0,0
14486,4.0,0
14487,4.0,0
14488,2.0,0
14489,0.0,0
14490,2.0,0
14491,2.0,0
14492,2.0,0
14493,2.0,0
14494,0.0,0
14495,-2.0,0
14496,0.0,0
14497,0.0,0
14498,6.0,0
14499,2.0,0
14500,2.0,0
14501,-2.0,0
14502,0.0,0
14503,4.0,0
14504,2.0,0
14505,2.0,0
14506,4.0,0
14507,2.0,0
14508,3.0,0
14509,3.0,0
14510,2.0,0
14511,2.0,0
14512,4.0,0
14513,3.0,0
14514,6.0,0
14515,-2.0,0
14516,2.0,0
14517,4.0,0
14518,4.0,0
14519,6.0,0
14520,2.0,0
14521,6.0,0
14522,6.0,0
14523,3.0,0
14524,0.0,0
14525,4.0,0
14526,4.0,0
14527,4.0,0
14528,4.0,0
14529,2.0,0
14530,4.0,0
14531,4.0,0
14532,-2.0,0
14533,-2.0,0
14534,0.0,0
14535,2.0,0
14536,3.0,0
14537,6.0,0
14538,1.0,0
14539,2.0,0
14540,2.0,0
14541,2.0,0
14542,4.0,0
14543,4.0,0
14544,2.0,0
14545,-2.0,0
14546,4.0,0
14547,4.0,0
14548,2.0,0
14549,-2.0,0
14550,-2.0,0
14551,4.0,0
14552,4.0,0
14553,4.0,0
14554,0.0,0
14555,1.0,0
14556,4.0,0
14557,2.0,0
14558,1.0,0
14559,0.0,0
14560,4.0,0
14561,0.0,0
14562,1.0,0
14563,4.0,0
14564,3.0,0
14565,0.0,0
14566,1.0,0
14567,4.0,0
14568,2.0,0
14569,5.0,0
14570,2.0,0
14571,2.0,0
14572,4.0,0
14573,2.0,0
14574,3.0,0
14575,6.0,0
14576,0.0,0
14577,2.0,0
14578,2.0,0
14579,0.0,0
14580,0.0,0
14581,2.0,0
14582,3.0,0
14583,0.0,0
14584,2.0,0
14585,-2.0,0
14586,6.0,0
14587,2.0,0
14588,2.0,0
14589,2.0,0
14590,0.0,0
14591,4.0,0
14592,0.0,0
14593,1.0,0
14594,0.0,0
14595,4.0,0
14596,2.0,0
14597,3.0,0
14598,1.0,0
14599,6.0,0
14600,6.0,0
14601,2.0,0
14602,3.0,0
14603,4.0,0
14604,4.0,0
14605,0.0,0
14606,0.0,0
14607,0.0,0
14608,4.0,0
14609,3.0,0
14610,0.0,0
14611,0.0,0
14612,6.0,0
14613,6.0,0
14614,-2.0,0
14615,1.0,0
14616,2.0,0
14617,4.0,0
14618,1.0,0
14619,2.0,0
14620,0.0,0
14621,4.0,0
14622,0.0,0
14623,4.0,0
14624,4.0,0
14625,4.0,0
14626,-2.0,0
14627,1.0,0
14628,1.0,0
14629,0.0,0
14630,0.0,0
14631,-2.0,0
14632,0.0,0
14633,1.0,0
14634,4.0,0
14635,2.0,0
14636,2.0,0
14637,0.0,0
14638,2.0,0
14639,4.0,0
14640,2.0,0
14641,0.0,0
14642,3.0,0
14643,2.0,0
14644,6.0,0
14645,6.0,0
14646,4.0,0
14647,2.0,0
14648,3.0,0
14649,0.0,0
14650,6.0,0
14651,2.0,0
14652,2.0,0
14653,4.0,0
14654,2.0,0
14655,2.0,0
14656,0.0,0
14657,4.0,0
14658,2.0,0
14659,2.0,0
14660,-2.0,0
14661,2.0,0
14662,2.0,0
14663,4.0,0
14664,2.0,0
14665,2.0,0
14666,2.0,0
14667,0.0,0
14668,0.0,0
14669,4.0,0
14670,4.0,0
14671,-2.0,0
14672,4.0,0
14673,6.0,0
14674,0.0,0
14675,1.0,0
14676,0.0,0
14677,3.0,0
14678,0.0,0
14679,0.0,0
14680,6.0,0
14681,4.0,0
14682,4.0,0
14683,1.0,0
14684,1.0,0
14685,2.0,0
14686,0.0,0
14687,3.0,0
14688,-2.0,0
14689,4.0,0
14690,4.0,0
14691,0.0,0
14692,1.0,0
14693,2.0,0
14694,0.0,0
14695,6.0,0
14696,2.0,0
14697,2.0,0
14698,1.0,0
14699,0.0,0
14700,4.0,0
14701,2.0,0
14702,2.0,0
14703,7.0,0
14704,4.0,0
14705,-2.0,0
14706,3.0,0
14707,4.0,0
14708,0.0,0
14709,1.0,0
14710,1.0,0
14711,0.0,0
14712,2.0,0
14713,0.0,0
14714,3.0,0
14715,2.0,0
14716,4.0,0
14717,4.0,0
14718,1.0,0
14719,6.0,0
14720,4.0,0
14721,4.0,0
14722,0.0,0
14723,6.0,0
14724,1.0,0
14725,0.0,0
14726,2.0,0
14727,4.0,0
14728,4.0,0
14729,0.0,0
14730,2.0,0
14731,2.0,0
14732,4.0,0
14733,2.0,0
14734,2.0,0
14735,2.0,0
14736,2.0,0
14737,2.0,0
14738,4.0,0
14739,4.0,0
14740,0.0,0
14741,4.0,0
14742,0.0,0
14743,6.0,0
14744,2.0,0
14745,6.0,0
14746,2.0,0
14747,0.0,0
14748,7.0,0
14749,0.0,0
14750,1.0,0
14751,4.0,0
14752,1.0,0
14753,2.0,0
14754,1.0,0
14755,3.0,0
14756,0.0,0
14757,4.0,0
14758,0.0,0
14759,2.0,0
14760,2.0,0
14761,2.0,0
14762,2.0,0
14763,2.0,0
14764,6.0,0
14765,3.0,0
14766,2.0,0
14767,4.0,0
14768,-2.0,0
14769,3.0,0
14770,2.0,0
14771,2.0,0
14772,2.0,0
14773,1.0,0
14774,4.0,0
14775,0.0,0
14776,0.0,0
14777,6.0,0
14778,5.0,0
14779,2.0,0
14780,0.0,0
14781,5.0,0
14782,2.0,0
14783,1.0,0
14784,1.0,0
14785,7.0,0
14786,6.0,0
14787,2.0,0
14788,2.0,0
14789,2.0,0
14790,3.0,0
14791,4.0,0
14792,4.0,0
14793,4.0,0
14794,1.0,0
14795,0.0,0
14796,7.0,0
14797,2.0,0
14798,-2.0,0
14799,0.0,0
14800,0.0,0
14801,3.0,0
14802,0.0,0
14803,3.0,0
14804,1.0,0
14805,1.0,0
14806,2.0,0
14807,3.0,0
14808,-2.0,0
14809,0.0,0
14810,0.0,0
14811,1.0,0
14812,0.0,0
14813,2.0,0
14814,0.0,0
14815,0.0,0
14816,6.0,0
14817,4.0,0
14818,4.0,0
14819,4.0,0
14820,2.0,0
14821,2.0,0
14822,4.0,0
14823,2.0,0
14824,4.0,0
14825,2.0,0
14826,0.0,0
14827,1.0,0
14828,4.0,0
14829,1.0,0
14830,0.0,0
14831,2.0,0
14832,6.0,0
14833,1.0,0
14834,0.0,0
14835,4.0,0
14836,2.0,0
14837,3.0,0
14838,3.0,0
14839,0.0,0
14840,4.0,0
14841,4.0,0
14842,2.0,0
14843,4.0,0
14844,2.0,0
14845,2.0,0
14846,1.0,0
14847,1.0,0
14848,4.0,0
14849,3.0,0
14850,7.0,0
14851,4.0,0
14852,3.0,0
14853,6.0,0
14854,2.0,0
14855,0.0,0
14856,4.0,0
14857,4.0,0
14858,3.0,0
14859,2.0,0
14860,0.0,0
14861,3.0,0
14862,2.0,0
14863,0.0,0
14864,3.0,0
14865,5.0,0
14866,4.0,0
14867,4.0,0
14868,0.0,0
14869,0.0,0
14870,2.0,0
14871,-2.0,0
14872,6.0,0
14873,6.0,0
14874,2.0,0
14875,2.0,0
14876,0.0,0
14877,2.0,0
14878,3.0,0
14879,4.0,0
14880,4.0,0
14881,4.0,0
14882,4.0,0
14883,2.0,0
14884,2.0,0
14885,2.0,0
14886,4.0,0
14887,4.0,0
14888,4.0,0
14889,4.0,0
14890,4.0,0
14891,4.0,0
14892,0.0,0
14893,4.0,0
14894,4.0,0
14895,-2.0,0
14896,2.0,0
14897,2.0,0
14898,1.0,0
14899,4.0,0
14900,0.0,0
14901,2.0,0
14902,0.0,0
14903,3.0,0
14904,1.0,0
14905,2.0,0
14906,6.0,0
14907,4.0,0
14908,0.0,0
14909,7.0,0
14910,2.0,0
14911,4.0,0
14912,2.0,0
14913,4.0,0
14914,0.0,0
14915,2.0,0
14916,4.0,0
14917,4.0,0
14918,2.0,0
14919,3.0,0
14920,4.0,0
14921,0.0,0
14922,4.0,0
14923,4.0,0
14924,1.0,0
14925,4.0,0
14926,0.0,0
14927,-2.0,0
14928,0.0,0
14929,-2.0,0
14930,2.0,0
14931,3.0,0
14932,4.0,0
14933,1.0,0
14934,2.0,0
14935,2.0,0
14936,-2.0,0
14937,6.0,0
14938,0.0,0
14939,4.0,0
14940,2.0,0
14941,2.0,0
14942,0.0,0
14943,2.0,0
14944,1.0,0
14945,4.0,0
14946,-2.0,0
14947,0.0,0
14948,1.0,0
14949,0.0,0
14950,4.0,0
14951,4.0,0
14952,1.0,0
14953,4.0,0
14954,4.0,0
14955,4.0,0
14956,5.0,0
14957,6.0,0
14958,6.0,0
14959,4.0,0
14960,5.0,0
14961,1.0,0
14962,3.0,0
14963,1.0,0
14964,2.0,0
14965,6.0,0
14966,3.0,0
14967,4.0,0
14968,-2.0,0
14969,4.0,0
14970,4.0,0
14971,4.0,0
14972,7.0,0
14973,1.0,0
14974,6.0,0
14975,7.0,0
14976,4.0,0
14977,7.0,0
14978,0.0,0
14979,4.0,0
14980,2.0,0
14981,6.0,0
14982,4.0,0
14983,2.0,0
14984,6.0,0
14985,1.0,0
14986,2.0,0
14987,7.0,0
14988,0.0,0
14989,4.0,0
14990,4.0,0
14991,3.0,0
14992,2.0,0
14993,-2.0,0
14994,2.0,0
14995,4.0,0
14996,4.0,0
14997,6.0,0
14998,4.0,0
14999,2.0,0
15000,-2.0,1
15001,-2.0,1
15002,-2.0,1
15003,-1.0,1
15004,-4.0,1
15005,-2.0,1
15006,-2.0,1
15007,-1.0,1
15008,0.0,1
15009,0.0,1
15010,0.0,1
15011,-4.0,1
15012,-2.0,1
15013,0.0,1
15014,-4.0,1
15015,0.0,1
15016,-4.0,1
15017,0.0,1
15018,-6.0,1
15019,2.0,1
15020,-2.0,1
15021,0.0,1
15022,-1.0,1
15023,-4.0,1
15024,-2.0,1
15025,-1.0,1
15026,0.0,1
15027,-4.0,1
15028,-4.0,1
15029,-1.0,1
15030,-2.0,1
15031,-6.0,1
15032,-6.0,1
15033,-2.0,1
15034,-1.0,1
15035,-3.0,1
15036,-1.0,1
15037,0.0,1
15038,0.0,1
15039,0.0,1
15040,-4.0,1
15041,-7.0,1
15042,0.0,1
15043,-4.0,1
15044,-1.0,1
15045,-1.0,1
15046,-1.0,1
15047,-3.0,1
15048,2.0,1
15049,-2.0,1
15050,-1.0,1
15051,-4.0,1
15052,-2.0,1
15053,0.0,1
15054,0.0,1
15055,-3.0,1
15056,-3.0,1
15057,-2.0,1
15058,0.0,1
15059,-3.0,1
15060,0.0,1
15061,-3.0,1
15062,-4.0,1
15063,-6.0,1
15064,-6.0,1
15065,-1.0,1
15066,-4.0,1
15067,-4.0,1
15068,-2.0,1
15069,-2.0,1
15070,-4.0,1
15071,2.0,1
15072,-2.0,1
15073,0.0,1
15074,-2.0,1
15075,-1.0,1
15076,-6.0,1
15077,-4.0,1
15078,-7.0,1
15079,0.0,1
15080,-2.0,1
15081,-3.0,1
15082,0.0,1
15083,-1.0,1
15084,-6.0,1
15085,-4.0,1
15086,-4.0,1
15087,-4.0,1
15088,0.0,1
15089,-7.0,1
15090,-2.0,1
15091,-2.0,1
15092,0.0,1
15093,-7.0,1
15094,2.0,1
15095,2.0,1
15096,-5.0,1
15097,-4.0,1
15098,-2.0,1
15099,-2.0,1
15100,-2.0,1
15101,-3.0,1
15102,-2.0,1
15103,0.0,1
15104,-1.0,1
15105,-6.0,1
15106,-4.0,1
15107,4.0,1
15108,0.0,1
15109,-1.0,1
15110,-1.0,1
15111,-1.0,1
15112,-2.0,1
15113,-1.0,1
15114,-1.0,1
15115,-2.0,1
15116,-4.0,1
15117,-2.0,1
15118,-2.0,1
15119,-2.0,1
15120,0.0,1
15121,2.0,1
15122,-3.0,1
15123,-2.0,1
15124,-3.0,1
15125,0.0,1
15126,-4.0,1
15127,-2.0,1
15128,-3.0,1
15129,-2.0,1
15130,-7.0,1
15131,0.0,1
15132,-2.0,1
15133,-3.0,1
15134,-2.0,1
15135,0.0,1
15136,-1.0,1
15137,4.0,1
15138,4.0,1
15139,-2.0,1
15140,-2.0,1
15141,-6.0,1
15142,-1.0,1
15143,-1.0,1
15144,0.0,1
15145,0.0,1
15146,-1.0,1
15147,2.0,1
15148,-4.0,1
15149,-1.0,1
15150,-1.0,1
15151,-3.0,1
15152,-2.0,1
15153,-1.0,1
15154,-1.0,1
15155,-4.0,1
15156,-1.0,1
15157,-2.0,1
15158,-4.0,1
15159,-2.0,1
15160,-6.0,1
15161,4.0,1
15162,-2.0,1
15163,4.0,1
15164,4.0,1
15165,-4.0,1
15166,-1.0,1
15167,-2.0,1
15168,4.0,1
15169,-1.0,1
15170,-2.0,1
15171,-1.0,1
15172,2.0,1
15173,-5.0,1
15174,-2.0,1
15175,-2.0,1
15176,-4.0,1
15177,0.0,1
15178,-2.0,1
15179,2.0,1
15180,-3.0,1
15181,-2.0,1
15182,2.0,1
15183,-2.0,1
15184,-2.0,1
15185,2.0,1
15186,-2.0,1
15187,-6.0,1
15188,-3.0,1
15189,-7.0,1
15190,0.0,1
15191,-3.0,1
15192,-4.0,1
15193,0.0,1
15194,0.0,1
15195,-3.0,1
15196,-1.0,1
15197,-4.0,1
15198,0.0,1
15199,0.0,1
15200,-3.0,1
15201,-4.0,1
15202,0.0,1
15203,-3.0,1
15204,0.0,1
15205,2.0,1
15206,-1.0,1
15207,-2.0,1
15208,2.0,1
15209,-6.0,1
15210,-4.0,1
15211,-4.0,1
15212,-7.0,1
15213,-2.0,1
15214,-4.0,1
15215,-4.0,1
15216,-1.0,1
15217,-6.0,1
15218,-4.0,1
15219,-2.0,1
15220,-4.0,1
15221,-2.0,1
15222,0.0,1
15223,-2.0,1
15224,0.0,1
15225,-5.0,1
15226,-3.0,1
15227,0.0,1
15228,-2.0,1
15229,-1.0,1
15230,0.0,1
15231,0.0,1
15232,-1.0,1
15233,-2.0,1
15234,0.0,1
15235,-2.0,1
15236,-2.0,1
15237,0.0,1
15238,0.0,1
15239,-4.0,1
15240,2.0,1
15241,-3.0,1
15242,0.0,1
15243,-1.0,1
15244,4.0,1
15245,-2.0,1
15246,-2.0,1
15247,0.0,1
15248,-4.0,1
15249,0.0,1
15250,-2.0,1
15251,-4.0,1
15252,-2.0,1
15253,-2.0,1
15254,-4.0,1
15255,-4.0,1
15256,0.0,1
15257,-4.0,1
15258,0.0,1
15259,-2.0,1
15260,-6.0,1
15261,-4.0,1
15262,-1.0,1
15263,-4.0,1
15264,-7.0,1
15265,-2.0,1
15266,-4.0,1
15267,-2.0,1
15268,-2.0,1
15269,-4.0,1
15270,-5.0,1
15271,0.0,1
15272,0.0,1
15273,-2.0,1
15274,-1.0,1
15275,-1.0,1
15276,-6.0,1
15277,0.0,1
15278,-2.0,1
15279,0.0,1
15280,-5.0,1
15281,0.0,1
15282,-1.0,1
15283,-2.0,1
15284,2.0,1
15285,0.0,1
15286,-2.0,1
15287,-4.0,1
15288,-1.0,1
15289,-3.0,1
15290,-2.0,1
15291,-1.0,1
15292,-2.0,1
15293,-1.0,1
15294,-4.0,1
15295,4.0,1
15296,-4.0,1
15297,-3.0,1
15298,-2.0,1
15299,-2.0,1
15300,0.0,1
15301,4.0,1
15302,-4.0,1
15303,-1.0,1
15304,0.0,1
15305,0.0,1
15306,-4.0,1
15307,-3.0,1
15308,-2.0,1
15309,0.0,1
15310,-2.0,1
15311,0.0,1
15312,-2.0,1
15313,-4.0,1
15314,-3.0,1
15315,4.0,1
15316,0.0,1
15317,-3.0,1
15318,-3.0,1
15319,-2.0,1
15320,0.0,1
15321,-1.0,1
15322,0.0,1
15323,-6.0,1
15324,0.0,1
15325,0.0,1
15326,0.0,1
15327,-4.0,1
15328,-3.0,1
15329,0.0,1
15330,0.0,1
15331,-1.0,1
15332,-6.0,1
15333,-4.0,1
15334,-4.0,1
15335,-3.0,1
15336,-2.0,1
15337,-4.0,1
15338,-2.0,1
15339,-5.0,1
15340,-3.0,1
15341,-4.0,1
15342,0.0,1
15343,-2.0,1
15344,0.0,1
15345,-2.0,1
15346,-2.0,1
15347,-2.0,1
15348,4.0,1
15349,-3.0,1
15350,-4.0,1
15351,-2.0,1
15352,-6.0,1
15353,2.0,1
15354,-4.0,1
15355,2.0,1
15356,-4.0,1
15357,4.0,1
15358,-2.0,1
15359,0.0,1
15360,-4.0,1
15361,0.0,1
15362,0.0,1
15363,-2.0,1
15364,-2.0,1
15365,-3.0,1
15366,-3.0,1
15367,-2.0,1
15368,0.0,1
15369,-2.0,1
15370,-4.0,1
15371,0.0,1
15372,0.0,1
15373,-2.0,1
15374,0.0,1
15375,-2.0,1
15376,-1.0,1
15377,-1.0,1
15378,-4.0,1
15379,0.0,1
15380,-4.0,1
15381,-2.0,1
15382,0.0,1
15383,-4.0,1
15384,0.0,1
15385,2.0,1
15386,2.0,1
15387,0.0,1
15388,-5.0,1
15389,-2.0,1
15390,0.0,1
15391,0.0,1
15392,0.0,1
15393,-3.0,1
15394,4.0,1
15395,-6.0,1
15396,2.0,1
15397,-2.0,1
15398,-6.0,1
15399,-2.0,1
15400,-2.0,1
15401,-1.0,1
15402,-2.0,1
15403,0.0,1
15404,-4.0,1
15405,-4.0,1
15406,2.0,1
15407,-3.0,1
15408,-2.0,1
15409,-4.0,1
15410,-1.0,1
15411,-2.0,1
15412,-2.0,1
15413,-4.0,1
15414,0.0,1
15415,-2.0,1
15416,-4.0,1
15417,-2.0,1
15418,-2.0,1
15419,0.0,1
15420,-4.0,1
15421,0.0,1
15422,-5.0,1
15423,-2.0,1
15424,-2.0,1
15425,-2.0,1
15426,0.0,1
15427,-4.0,1
15428,-2.0,1
15429,-1.0,1
15430,-4.0,1
15431,0.0,1
15432,-2.0,1
15433,-4.0,1
15434,-4.0,1
15435,0.0,1
15436,-3.0,1
15437,-3.0,1
15438,-4.0,1
15439,-4.0,1
15440,0.0,1
15441,-6.0,1
15442,-1.0,1
15443,-2.0,1
15444,0.0,1
15445,-2.0,1
15446,-2.0,1
15447,-6.0,1
15448,-2.0,1
15449,-2.0,1
15450,-1.0,1
15451,4.0,1
15452,4.0,1
15453,-2.0,1
15454,0.0,1
15455,-2.0,1
15456,-2.0,1
15457,-2.0,1
15458,-4.0,1
15459,-2.0,1
15460,-1.0,1
15461,-2.0,1
15462,-2.0,1
15463,-7.0,1
15464,-2.0,1
15465,0.0,1
15466,-1.0,1
15467,-6.0,1
15468,-4.0,1
15469,4.0,1
15470,0.0,1
15471,-2.0,1
15472,-3.0,1
15473,0.0,1
15474,-2.0,1
15475,0.0,1
15476,-3.0,1
15477,-2.0,1
15478,-4.0,1
15479,-2.0,1
15480,-6.0,1
15481,-3.0,1
15482,-7.0,1
15483,-1.0,1
15484,-1.0,1
15485,-4.0,1
15486,-4.0,1
15487,-1.0,1
15488,-1.0,1
15489,4.0,1
15490,0.0,1
15491,-2.0,1
15492,-3.0,1
15493,0.0,1
15494,-2.0,1
15495,-3.0,1
15496,-3.0,1
15497,-3.0,1
15498,-4.0,1
15499,2.0,1
15500,-1.0,1
15501,0.0,1
15502,-2.0,1
15503,-5.0,1
15504,-2.0,1
15505,-1.0,1
15506,-5.0,1
15507,-2.0,1
15508,-2.0,1
15509,-4.0,1
15510,-4.0,1
15511,-2.0,1
15512,0.0,1
15513,0.0,1
15514,-4.0,1
15515,-2.0,1
15516,-2.0,1
15517,-4.0,1
15518,0.0,1
15519,-2.0,1
15520,-2.0,1
15521,-1.0,1
15522,0.0,1
15523,-2.0,1
15524,-4.0,1
15525,2.0,1
15526,0.0,1
15527,-4.0,1
15528,0.0,1
15529,-4.0,1
15530,-6.0,1
15531,-2.0,1
15532,-2.0,1
15533,-4.0,1
15534,0.0,1
15535,-2.0,1
15536,-4.0,1
15537,0.0,1
15538,-2.0,1
15539,-3.0,1
15540,-4.0,1
15541,-2.0,1
15542,-4.0,1
15543,-3.0,1
15544,-2.0,1
15545,-2.0,1
15546,-1.0,1
15547,-6.0,1
15548,0.0,1
15549,-4.0,1
15550,0.0,1
15551,-4.0,1
15552,-1.0,1
15553,-4.0,1
15554,0.0,1
15555,-3.0,1
15556,-7.0,1
15557,-4.0,1
15558,0.0,1
15559,0.0,1
15560,-2.0,1
15561,-4.0,1
15562,0.0,1
15563,4.0,1
15564,-2.0,1
15565,-2.0,1
15566,0.0,1
15567,-2.0,1
15568,-4.0,1
15569,-4.0,1
15570,-2.0,1
15571,-2.0,1
15572,0.0,1
15573,-2.0,1
15574,-5.0,1
15575,-4.0,1
15576,-4.0,1
15577,-2.0,1
15578,0.0,1
15579,-2.0,1
15580,0.0,1
15581,-5.0,1
15582,-2.0,1
15583,4.0,1
15584,0.0,1
15585,-4.0,1
15586,0.0,1
15587,-1.0,1
15588,0.0,1
15589,4.0,1
15590,-6.0,1
15591,-2.0,1
15592,-2.0,1
15593,-2.0,1
15594,0.0,1
15595,0.0,1
15596,-4.0,1
15597,-4.0,1
15598,0.0,1
15599,-2.0,1
15600,-1.0,1
15601,-2.0,1
15602,-2.0,1
15603,0.0,1
15604,-2.0,1
15605,-4.0,1
15606,-2.0,1
15607,0.0,1
15608,-4.0,1
15609,-1.0,1
15610,2.0,1
15611,-7.0,1
15612,0.0,1
15613,0.0,1
15614,-1.0,1
15615,-6.0,1
15616,-2.0,1
15617,-6.0,1
15618,-3.0,1
15619,-2.0,1
15620,-4.0,1
15621,-1.0,1
15622,-4.0,1
15623,0.0,1
15624,-2.0,1
15625,-4.0,1
15626,-4.0,1
15627,0.0,1
15628,-6.0,1
15629,-3.0,1
15630,0.0,1
15631,-3.0,1
15632,-6.0,1
15633,-2.0,1
15634,-2.0,1
15635,-2.0,1
15636,2.0,1
15637,-2.0,1
15638,-4.0,1
15639,-1.0,1
15640,-2.0,1
15641,-5.0,1
15642,-4.0,1
15643,0.0,1
15644,0.0,1
15645,0.0,1
15646,-4.0,1
15647,0.0,1
15648,-2.0,1
15649,0.0,1
15650,-6.0,1
15651,-6.0,1
15652,-3.0,1
15653,-3.0,1
15654,-4.0,1
15655,-4.0,1
15656,0.0,1
15657,-4.0,1
15658,-1.0,1
15659,0.0,1
15660,0.0,1
15661,0.0,1
15662,-2.0,1
15663,-1.0,1
15664,-2.0,1
15665,-2.0,1
15666,-2.0,1
15667,-4.0,1
15668,-2.0,1
15669,-2.0,1
15670,2.0,1
15671,-2.0,1
15672,0.0,1
15673,-2.0,1
15674,-3.0,1
15675,0.0,1
15676,-1.0,1
15677,-1.0,1
15678,4.0,1
15679,-3.0,1
15680,0.0,1
15681,-4.0,1
15682,0.0,1
15683,0.0,1
15684,-2.0,1
15685,-1.0,1
15686,0.0,1
15687,-3.0,1
15688,-3.0,1
15689,-4.0,1
15690,-2.0,1
15691,0.0,1
15692,-6.0,1
15693,-3.0,1
15694,-2.0,1
15695,-1.0,1
15696,-2.0,1
15697,0.0,1
15698,-1.0,1
15699,0.0,1
15700,-6.0,1
15701,-1.0,1
15702,-7.0,1
15703,0.0,1
15704,2.0,1
15705,4.0,1
15706,-2.0,1
15707,-6.0,1
15708,-4.0,1
15709,0.0,1
15710,-2.0,1
15711,-2.0,1
15712,-4.0,1
15713,-7.0,1
15714,-4.0,1
15715,-1.0,1
15716,-6.0,1
15717,-2.0,1
15718,-7.0,1
15719,-4.0,1
15720,2.0,1
15721,-2.0,1
15722,4.0,1
15723,2.0,1
15724,0.0,1
15725,0.0,1
15726,-4.0,1
15727,-2.0,1
15728,-4.0,1
15729,-6.0,1
15730,0.0,1
15731,4.0,1
15732,-2.0,1
15733,0.0,1
15734,0.0,1
15735,-2.0,1
15736,-1.0,1
15737,4.0,1
15738,-4.0,1
15739,-2.0,1
15740,-2.0,1
15741,0.0,1
15742,0.0,1
15743,-4.0,1
15744,-2.0,1
15745,-2.0,1
15746,-2.0,1
15747,-4.0,1
15748,0.0,1
15749,-7.0,1
15750,-3.0,1
15751,0.0,1
15752,-3.0,1
15753,-1.0,1
15754,0.0,1
15755,-1.0,1
15756,-2.0,1
15757,0.0,1
15758,-4.0,1
15759,-2.0,1
15760,-4.0,1
15761,-4.0,1
15762,0.0,1
15763,-5.0,1
15764,-1.0,1
15765,-4.0,1
15766,-2.0,1
15767,-4.0,1
15768,-1.0,1
15769,-2.0,1
15770,-4.0,1
15771,-2.0,1
15772,-2.0,1
15773,2.0,1
15774,-2.0,1
15775,-4.0,1
15776,-4.0,1
15777,-2.0,1
15778,-2.0,1
15779,0.0,1
15780,-4.0,1
15781,-2.0,1
15782,-4.0,1
15783,-4.0,1
15784,0.0,1
15785,2.0,1
15786,0.0,1
15787,-6.0,1
15788,-2.0,1
15789,-2.0,1
15790,-2.0,1
15791,-6.0,1
15792,2.0,1
15793,-1.0,1
15794,0.0,1
15795,0.0,1
15796,2.0,1
15797,-2.0,1
15798,-3.0,1
15799,-4.0,1
15800,-6.0,1
15801,0.0,1
15802,-2.0,1
15803,4.0,1
15804,-2.0,1
15805,-2.0,1
15806,-6.0,1
15807,-2.0,1
15808,0.0,1
15809,-4.0,1
15810,0.0,1
15811,-2.0,1
15812,-4.0,1
15813,2.0,1
15814,-3.0,1
15815,-4.0,1
15816,0.0,1
15817,-3.0,1
15818,-3.0,1
15819,0.0,1
15820,-6.0,1
15821,0.0,1
15822,-1.0,1
15823,-7.0,1
15824,0.0,1
15825,0.0,1
15826,-4.0,1
15827,0.0,1
15828,-4.0,1
15829,0.0,1
15830,0.0,1
15831,-3.0,1
15832,-2.0,1
15833,-4.0,1
15834,4.0,1
15835,-2.0,1
15836,0.0,1
15837,0.0,1
15838,-3.0,1
15839,-2.0,1
15840,-4.0,1
15841,-2.0,1
15842,-6.0,1
15843,-4.0,1
15844,-2.0,1
15845,4.0,1
15846,0.0,1
15847,-6.0,1
15848,-3.0,1
15849,-4.0,1
15850,0.0,1
15851,2.0,1
15852,-1.0,1
15853,-3.0,1
